Time,T_BL100,MF_BL100,RHO_BL100,T_CORI,MF_CORI,RHO_CORI,DP
"13:40:17,7",20.0,18.495248794555664,0.0,24.55364418029785,32.25356674194336,999.7946166992188,13.89731502532959
"13:40:17,9",20.0,18.646032333374023,0.0,24.55364418029785,32.39031982421875,999.68212890625,13.895283699035645
"13:40:18,2",20.0,18.796566009521484,0.0,24.551361083984375,32.53248977661133,999.8087158203125,13.886298179626465
"13:40:18,4",20.0,18.952728271484375,0.0,24.54679298400879,32.67203140258789,999.9000854492188,13.890318870544434
"13:40:18,7",20.0,19.101531982421875,0.0,24.53994369506836,32.81374740600586,999.8737182617188,13.90868091583252
"13:40:18,9",20.0,19.24970245361328,0.0,24.535377502441406,32.9521484375,999.7858276367188,13.944438934326172
"13:40:19,2",20.0,19.402332305908203,0.0,24.53080940246582,33.08735656738281,999.7858276367188,14.003523826599121
"13:40:19,4",20.0,19.546592712402344,0.0,24.519392013549805,33.22800827026367,999.6944580078125,14.072937965393066
"13:40:19,7",20.0,19.6920108795166,0.0,24.521677017211914,33.369056701660156,999.8157348632812,14.14863109588623
"13:40:19,9",20.0,19.856081008911133,0.0,24.507978439331055,33.50519561767578,999.7752685546875,14.20705509185791
"13:40:20,2",20.0,20.004226684570312,0.0,24.505699157714844,33.643760681152344,999.5432739257812,14.284097671508789
"13:40:20,4",20.0,20.148576736450195,0.0,24.507978439331055,33.78425598144531,999.8069458007812,14.311065673828125
"13:40:20,7",20.0,20.297651290893555,0.0,24.501129150390625,33.92269515991211,999.62939453125,14.321297645568848
"13:40:20,9",20.0,20.439924240112305,0.0,24.494281768798828,34.06052017211914,999.5133666992188,14.324516296386719
"13:40:21,2",20.0,20.59019660949707,0.0,24.48743438720703,34.199649810791016,999.7049560546875,14.316448211669922
"13:40:21,4",20.0,20.732818603515625,0.0,24.492002487182617,34.333316802978516,999.6100463867188,14.310568809509277
"13:40:21,7",20.0,20.86532974243164,0.0,24.48287010192871,34.46870422363281,999.52392578125,14.306205749511719
"13:40:21,9",20.0,20.994768142700195,0.0,24.476024627685547,34.605464935302734,999.6803588867188,14.312113761901855
"13:40:22,2",20.0,21.12439727783203,0.0,24.471460342407227,34.739723205566406,999.6082763671875,14.324112892150879
"13:40:22,4",20.0,21.257871627807617,0.0,24.464609146118164,34.87224578857422,999.5573120117188,14.34582805633545
"13:40:22,7",20.0,21.39942741394043,0.0,24.46689224243164,35.00734329223633,999.4518432617188,14.374652862548828
"13:40:22,9",20.0,21.536216735839844,0.0,24.460046768188477,35.137054443359375,999.44482421875,14.417658805847168
"13:40:23,2",20.0,21.673707962036133,0.0,24.455482482910156,35.268978118896484,999.4078979492188,14.456123352050781
"13:40:23,4",20.0,21.816818237304688,0.0,24.460046768188477,35.4031867980957,999.5186767578125,14.490476608276367
