time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP
"12:19:09:50,8",53.83405685424805,21.92638397216797,51.968109130859375,1000.348388671875,17.711400985717773
"12:19:09:50,9",53.83217239379883,21.92638397216797,51.966461181640625,1000.3501586914062,17.711267471313477
"12:19:09:50,0",53.830780029296875,21.935382843017578,51.96513366699219,1000.330810546875,17.70982551574707
"12:19:09:50,1",53.82989501953125,21.939878463745117,51.963558197021484,1000.3150024414062,17.708471298217773
"12:19:09:50,2",53.829620361328125,21.930885314941406,51.9622688293457,1000.2903442382812,17.708553314208984
"12:19:09:50,3",53.82970428466797,21.93313217163086,51.96076202392578,1000.3378295898438,17.708221435546875
"12:19:09:50,4",53.82933044433594,21.939878463745117,51.959327697753906,1000.3167114257812,17.710254669189453
"12:19:09:50,5",53.828739166259766,21.939878463745117,51.95815658569336,1000.172607421875,17.70745086669922
"12:19:09:50,6",53.82770919799805,21.935382843017578,51.95713424682617,1000.269287109375,17.709156036376953
"12:19:09:50,7",53.82670211791992,21.93313217163086,51.955814361572266,1000.3184814453125,17.710922241210938
"12:19:09:50,8",53.82563018798828,21.94887351989746,51.9544677734375,1000.2059936523438,17.70983123779297
"12:19:09:50,9",53.8240852355957,21.930885314941406,51.95308303833008,1000.1708374023438,17.709476470947266
"12:19:09:50,0",53.82252502441406,21.930885314941406,51.951934814453125,1000.3466186523438,17.70838165283203
"12:19:09:50,1",53.820960998535156,21.935382843017578,51.95068359375,1000.3413696289062,17.710248947143555
"12:19:09:50,2",53.81963348388672,21.92638397216797,51.949222564697266,1000.2763061523438,17.707908630371094
"12:19:09:50,3",53.818626403808594,21.92863655090332,51.9478645324707,1000.2886352539062,17.70809555053711
"12:19:09:50,4",53.81719970703125,21.92638397216797,51.946346282958984,1000.3096923828125,17.708194732666016
"12:19:09:50,5",53.815765380859375,21.93762969970703,51.94489288330078,1000.3009033203125,17.705711364746094
"12:19:09:50,6",53.81452560424805,21.939878463745117,51.94345474243164,1000.3009033203125,17.708637237548828
"12:19:09:50,7",53.81281280517578,21.930885314941406,51.942176818847656,1000.19189453125,17.707902908325195
"12:19:09:50,8",53.81159210205078,21.939878463745117,51.94102096557617,1000.2376098632812,17.708593368530273
"12:19:09:50,9",53.809993743896484,21.93762969970703,51.93989562988281,1000.119873046875,17.7071590423584
"12:19:09:50,0",53.80821228027344,21.93313217163086,51.93852233886719,1000.2833251953125,17.706743240356445
"12:19:09:50,1",53.80667495727539,21.93313217163086,51.937705993652344,1000.3184814453125,17.705934524536133
"12:19:09:50,2",53.80500411987305,21.930885314941406,51.9364013671875,1000.1514892578125,17.70613670349121
"12:19:09:50,3",53.80327606201172,21.935382843017578,51.93504333496094,1000.3518676757812,17.703203201293945
"12:19:09:50,4",53.80121994018555,21.92638397216797,51.93398666381836,1000.2727661132812,17.704851150512695
"12:19:09:50,5",53.79902267456055,21.935382843017578,51.93276596069336,1000.2850952148438,17.70294189453125
"12:19:09:50,6",53.79700469970703,21.93313217163086,51.93094253540039,1000.2763061523438,17.704727172851562
"12:19:09:50,7",53.79491424560547,21.944379806518555,51.92928695678711,1000.1233520507812,17.703224182128906
"12:19:09:50,8",53.79289245605469,21.93313217163086,51.927181243896484,1000.1444702148438,17.704030990600586
"12:19:09:50,9",53.791725158691406,21.93762969970703,51.92581558227539,1000.3026733398438,17.701419830322266
"12:19:09:50,0",53.79037857055664,21.935382843017578,51.92436981201172,1000.242919921875,17.700742721557617
"12:19:09:50,1",53.78911590576172,21.935382843017578,51.922611236572266,1000.1057739257812,17.700275421142578
"12:19:09:50,2",53.78770065307617,21.935382843017578,51.92133331298828,1000.128662109375,17.699249267578125
"12:19:09:50,3",53.78614807128906,21.930885314941406,51.91990661621094,1000.1532592773438,17.70005989074707
"12:19:09:50,4",53.78427505493164,21.935382843017578,51.918548583984375,1000.1532592773438,17.699995040893555
"12:19:09:50,5",53.783111572265625,21.92638397216797,51.917198181152344,1000.2059936523438,17.698373794555664
"12:19:09:50,6",53.78246307373047,21.93762969970703,51.915802001953125,1000.24462890625,17.697280883789062
"12:19:09:50,7",53.78221893310547,21.944379806518555,51.9139289855957,1000.07763671875,17.695850372314453
"12:19:09:50,8",53.78208923339844,21.939878463745117,51.91261291503906,1000.278076171875,17.697874069213867
"12:19:09:50,9",53.78166961669922,21.94887351989746,51.9112548828125,1000.08642578125,17.69674301147461
"12:19:09:50,0",53.78099822998047,21.942129135131836,51.9099006652832,1000.12158203125,17.696969985961914
"12:19:09:50,1",53.78019332885742,21.935382843017578,51.909061431884766,1000.146240234375,17.69876480102539
"12:19:09:50,2",53.77901840209961,21.935382843017578,51.908016204833984,1000.1075439453125,17.698270797729492
"12:19:09:50,3",53.77814865112305,21.939878463745117,51.907020568847656,1000.1163330078125,17.69681739807129
"12:19:09:50,4",53.77678298950195,21.92638397216797,51.90563201904297,1000.1356811523438,17.69614601135254
"12:19:09:50,5",53.775299072265625,21.944379806518555,51.90407180786133,1000.1620483398438,17.69717788696289
"12:19:09:50,6",53.77389144897461,21.93313217163086,51.90281295776367,1000.1620483398438,17.69932746887207
"12:19:09:50,7",53.772605895996094,21.930885314941406,51.901695251464844,1000.3167114257812,17.69813346862793
"12:19:09:50,8",53.771095275878906,21.930885314941406,51.900535583496094,1000.190185546875,17.698226928710938
"12:19:09:50,9",53.76954650878906,21.946626663208008,51.899253845214844,1000.2376098632812,17.69698143005371
"12:19:09:50,0",53.76797866821289,21.944379806518555,51.89785385131836,1000.1620483398438,17.69551658630371
"12:19:09:50,1",53.76647186279297,21.935382843017578,51.89686965942383,1000.07763671875,17.69642448425293
"12:19:09:50,2",53.764949798583984,21.939878463745117,51.89557647705078,1000.1163330078125,17.697114944458008
"12:19:09:50,3",53.763729095458984,21.942129135131836,51.89426040649414,1000.1181030273438,17.6951847076416
"12:19:09:50,4",53.76242446899414,21.942129135131836,51.892852783203125,1000.1057739257812,17.694881439208984
"12:19:09:50,5",53.76076126098633,21.93762969970703,51.89171600341797,1000.10400390625,17.693824768066406
"12:19:09:50,6",53.759395599365234,21.93762969970703,51.89054489135742,1000.09521484375,17.697572708129883
"12:19:09:50,7",53.757877349853516,21.939878463745117,51.88933181762695,1000.181396484375,17.694721221923828
"12:19:09:50,8",53.75597381591797,21.944379806518555,51.88808059692383,1000.11279296875,17.694782257080078
"12:19:09:50,9",53.754268646240234,21.930885314941406,51.88667678833008,1000.1427001953125,17.69232749938965
"12:19:09:50,1",53.752254486083984,21.94887351989746,51.88531494140625,1000.2235717773438,17.692989349365234
"12:19:09:50,2",53.750282287597656,21.951126098632812,51.88412857055664,1000.18310546875,17.691808700561523
"12:19:09:50,3",53.748374938964844,21.94887351989746,51.8829345703125,1000.03369140625,17.69032096862793
"12:19:09:50,4",53.746360778808594,21.944379806518555,51.881290435791016,1000.1796264648438,17.688114166259766
"12:19:09:50,5",53.74485397338867,21.939878463745117,51.87958908081055,1000.08642578125,17.68942642211914
"12:19:09:50,6",53.743804931640625,21.94887351989746,51.8781623840332,1000.1233520507812,17.689186096191406
"12:19:09:50,7",53.74253845214844,21.93762969970703,51.87685012817383,1000.2974243164062,17.689903259277344
"12:19:09:50,8",53.74126434326172,21.93313217163086,51.875091552734375,1000.2727661132812,17.69103240966797
"12:19:09:50,9",53.73963165283203,21.93313217163086,51.87367248535156,1000.19189453125,17.689130783081055
"12:19:09:50,0",53.73802185058594,21.93313217163086,51.87211990356445,1000.17431640625,17.690683364868164
"12:19:09:50,1",53.7366943359375,21.942129135131836,51.870697021484375,1000.2639770507812,17.69153594970703
"12:19:09:50,2",53.73612594604492,21.942129135131836,51.86936950683594,1000.216552734375,17.690067291259766
"12:19:09:50,3",53.73594284057617,21.953372955322266,51.8680305480957,1000.1022338867188,17.689414978027344
"12:19:09:50,4",53.73558807373047,21.951126098632812,51.86662673950195,1000.0758666992188,17.690189361572266
"12:19:09:50,5",53.735023498535156,21.94887351989746,51.86539840698242,1000.0565795898438,17.689613342285156
"12:19:09:50,6",53.734405517578125,21.951126098632812,51.86470413208008,1000.181396484375,17.688308715820312
"12:19:09:50,7",53.73360061645508,21.939878463745117,51.86375427246094,1000.155029296875,17.69116973876953
"12:19:09:50,8",53.73209762573242,21.942129135131836,51.86239242553711,1000.1796264648438,17.688993453979492
"12:19:09:50,9",53.73087692260742,21.93762969970703,51.860931396484375,1000.2745361328125,17.68682289123535
"12:19:09:50,0",53.72953414916992,21.942129135131836,51.859527587890625,1000.2763061523438,17.68602180480957
"12:19:09:50,1",53.72804260253906,21.93762969970703,51.858577728271484,1000.0723876953125,17.68956184387207
"12:19:09:50,2",53.726558685302734,21.944379806518555,51.85722732543945,1000.16552734375,17.690244674682617
"12:19:09:50,3",53.72536849975586,21.942129135131836,51.85609436035156,1000.2587280273438,17.689668655395508
"12:19:09:50,4",53.72403335571289,21.951126098632812,51.85498809814453,1000.251708984375,17.69200897216797
"12:19:09:50,5",53.72263717651367,21.94887351989746,51.8537483215332,1000.23583984375,17.689695358276367
"12:19:09:50,6",53.721256256103516,21.939878463745117,51.85237503051758,1000.198974609375,17.6903076171875
"12:19:09:50,7",53.71969223022461,21.951126098632812,51.8508415222168,1000.1884155273438,17.689861297607422
"12:19:09:50,8",53.71854782104492,21.946626663208008,51.849449157714844,1000.1708374023438,17.68998908996582
"12:19:09:50,9",53.71683120727539,21.935382843017578,51.847965240478516,1000.3079223632812,17.69061851501465
"12:19:09:50,0",53.715396881103516,21.942129135131836,51.84697723388672,1000.3342895507812,17.688121795654297
"12:19:09:50,1",53.71407699584961,21.93762969970703,51.84596252441406,1000.1848754882812,17.68779182434082
"12:19:09:50,2",53.71256637573242,21.939878463745117,51.84477615356445,1000.1954345703125,17.688861846923828
"12:19:09:50,3",53.71097946166992,21.935382843017578,51.843502044677734,1000.216552734375,17.685630798339844
"12:19:09:50,4",53.70906066894531,21.946626663208008,51.84244155883789,1000.225341796875,17.69709587097168
"12:19:09:50,5",53.707313537597656,21.944379806518555,51.85382843017578,1000.2675170898438,17.684612274169922
"12:19:09:50,6",53.70505905151367,21.942129135131836,51.86027908325195,1000.14794921875,17.681350708007812
"12:19:09:50,7",53.70310974121094,21.951126098632812,51.85803985595703,1000.163818359375,17.684165954589844
"12:19:09:50,8",53.701168060302734,21.951126098632812,51.856143951416016,1000.21826171875,17.6842041015625
"12:19:09:50,9",53.699459075927734,21.942129135131836,51.85432815551758,1000.09521484375,17.688636779785156
"12:19:09:50,0",53.698123931884766,21.94887351989746,51.85275650024414,1000.172607421875,17.688379287719727
"12:19:09:50,1",53.696895599365234,21.939878463745117,51.85108184814453,1000.2710571289062,17.6854305267334
"12:19:09:50,2",53.69551086425781,21.93313217163086,51.84934616088867,1000.2727661132812,17.684598922729492
"12:19:09:50,3",53.69439697265625,21.935382843017578,51.8475227355957,1000.1620483398438,17.685585021972656
"12:19:09:50,4",53.69309616088867,21.93762969970703,51.84559631347656,1000.1690673828125,17.68533706665039
"12:19:09:50,5",53.691734313964844,21.939878463745117,51.84354019165039,1000.2200317382812,17.685977935791016
"12:19:09:50,6",53.69093322753906,21.942129135131836,51.841575622558594,1000.22705078125,17.683076858520508
"12:19:09:50,7",53.69046401977539,21.939878463745117,51.83976364135742,1000.0829467773438,17.685832977294922
"12:19:09:50,8",53.690032958984375,21.94887351989746,51.83833694458008,1000.242919921875,17.685930252075195
"12:19:09:50,9",53.689510345458984,21.953372955322266,51.83672332763672,1000.2218017578125,17.685457229614258
"12:19:09:50,0",53.688995361328125,21.93762969970703,51.8350830078125,1000.20947265625,17.685155868530273
"12:19:09:50,1",53.68794250488281,21.939878463745117,51.83321762084961,1000.08642578125,17.68552017211914
"12:19:09:50,2",53.68672561645508,21.93762969970703,51.83184814453125,1000.06884765625,17.6851806640625
"12:19:09:50,3",53.68539810180664,21.930885314941406,51.83070373535156,1000.2745361328125,17.685583114624023
"12:19:09:50,4",53.684104919433594,21.93762969970703,51.82902526855469,1000.295654296875,17.686725616455078
"12:19:09:50,5",53.68263626098633,21.942129135131836,51.82719421386719,1000.1251220703125,17.686983108520508
"12:19:09:50,6",53.68132781982422,21.939878463745117,51.825618743896484,1000.1708374023438,17.684648513793945
"12:19:09:50,7",53.679771423339844,21.95562171936035,51.82402038574219,1000.0126342773438,17.685749053955078
"12:19:09:50,8",53.678409576416016,21.946626663208008,51.82221603393555,1000.2042236328125,17.686573028564453
"12:19:09:50,9",53.67673110961914,21.951126098632812,51.82049560546875,1000.0372314453125,17.686599731445312
"12:19:09:50,0",53.67520523071289,21.953372955322266,51.81901550292969,1000.0494995117188,17.68608856201172
"12:19:09:50,1",53.67377853393555,21.951126098632812,51.81732940673828,1000.23583984375,17.686750411987305
"12:19:09:50,2",53.67201614379883,21.939878463745117,51.815670013427734,1000.07763671875,17.68571662902832
"12:19:09:50,3",53.670711517333984,21.93313217163086,51.81398010253906,1000.0794067382812,17.68552589416504
"12:19:09:50,4",53.66919708251953,21.93762969970703,51.81261444091797,1000.22705078125,17.684188842773438
"12:19:09:50,5",53.66758728027344,21.93762969970703,51.811065673828125,1000.07763671875,17.6854190826416
"12:19:09:50,6",53.666080474853516,21.93313217163086,51.8094482421875,1000.278076171875,17.68511390686035
"12:19:09:50,7",53.66480255126953,21.944379806518555,51.80758285522461,1000.13916015625,17.684064865112305
"12:19:09:50,8",53.66300964355469,21.939878463745117,51.80570983886719,1000.1427001953125,17.683305740356445
"12:19:09:50,9",53.661109924316406,21.95562171936035,51.80427932739258,1000.0055541992188,17.681846618652344
"12:19:09:50,0",53.659427642822266,21.953372955322266,51.803009033203125,1000.0178833007812,17.681045532226562
"12:19:09:50,1",53.65741729736328,21.94887351989746,51.8015251159668,1000.0055541992188,17.679462432861328
"12:19:09:50,2",53.65593338012695,21.944379806518555,51.79994201660156,1000.234130859375,17.68192481994629
"12:19:09:50,3",53.65424346923828,21.942129135131836,51.79854202270508,1000.07763671875,17.68124008178711
"12:19:09:50,4",53.65294647216797,21.93762969970703,51.796966552734375,1000.0284423828125,17.6814022064209
"12:19:09:50,5",53.65154266357422,21.939878463745117,51.795169830322266,1000.0548095703125,17.682117462158203
"12:19:09:50,6",53.65019989013672,21.93762969970703,51.79325866699219,1000.05126953125,17.681175231933594
"12:19:09:50,7",53.64867401123047,21.951126098632812,51.79109573364258,1000.0881958007812,17.679765701293945
"12:19:09:50,8",53.64741134643555,21.942129135131836,51.78913497924805,1000.0969848632812,17.680408477783203
"12:19:09:50,9",53.646121978759766,21.944379806518555,51.786930084228516,1000.0987548828125,17.67835807800293
"12:19:09:50,0",53.64341735839844,21.953372955322266,51.78498458862305,1000.0196533203125,17.677352905273438
"12:19:09:50,1",53.64137268066406,21.95562171936035,51.783294677734375,1000.02490234375,17.67879867553711
"12:19:09:50,2",53.63996505737305,21.95562171936035,51.781517028808594,1000.0126342773438,17.678834915161133
"12:19:09:50,3",53.6387939453125,21.953372955322266,51.779937744140625,1000.01611328125,17.677690505981445
"12:19:09:50,4",53.63771438598633,21.939878463745117,51.77857971191406,1000.05126953125,17.676645278930664
"12:19:09:50,5",53.636531829833984,21.939878463745117,51.77688217163086,1000.2763061523438,17.680564880371094
"12:19:09:50,6",53.63558578491211,21.93762969970703,51.77534866333008,1000.0618286132812,17.6793155670166
"12:19:09:50,7",53.6344108581543,21.93762969970703,51.773990631103516,1000.1339111328125,17.679126739501953
"12:19:09:50,8",53.63300323486328,21.944379806518555,51.77268600463867,1000.0284423828125,17.675151824951172
"12:19:09:50,9",53.631591796875,21.939878463745117,51.77106475830078,1000.0794067382812,17.676891326904297
"12:19:09:50,0",53.630149841308594,21.944379806518555,51.76942443847656,1000.10400390625,17.675067901611328
"12:19:09:50,1",53.62849807739258,21.942129135131836,51.76789855957031,1000.1022338867188,17.675888061523438
"12:19:09:50,2",53.62690734863281,21.95562171936035,51.76596450805664,1000.207763671875,17.674541473388672
"12:19:09:50,3",53.62546920776367,21.953372955322266,51.76423645019531,999.9932861328125,17.67422103881836
"12:19:09:50,4",53.62383270263672,21.951126098632812,51.76250457763672,1000.0178833007812,17.673778533935547
"12:19:09:50,5",53.62222671508789,21.953372955322266,51.76094436645508,1000.119873046875,17.671600341796875
"12:19:09:50,6",53.62080383300781,21.939878463745117,51.75949478149414,1000.08642578125,17.670671463012695
"12:19:09:50,7",53.61936569213867,21.95562171936035,51.75791549682617,1000.08642578125,17.671829223632812
"12:19:09:50,8",53.61759567260742,21.939878463745117,51.756221771240234,1000.0670776367188,17.672481536865234
"12:19:09:50,9",53.6160888671875,21.944379806518555,51.75470733642578,1000.0143432617188,17.671323776245117
"12:19:09:50,0",53.61457443237305,21.94887351989746,51.753211975097656,1000.1848754882812,17.67144775390625
"12:19:09:50,1",53.612953186035156,21.94887351989746,51.75157165527344,1000.1585083007812,17.66961669921875
"12:19:09:50,2",53.61177444458008,21.935382843017578,51.749874114990234,1000.0934448242188,17.670652389526367
"12:19:09:50,3",53.61024856567383,21.95787239074707,51.7481689453125,1000.05126953125,17.669023513793945
"12:19:09:50,5",53.60911560058594,21.95787239074707,51.74656677246094,1000.0196533203125,17.66832160949707
"12:19:09:50,6",53.60811996459961,21.95562171936035,51.74485397338867,1000.20947265625,17.668766021728516
"12:19:09:50,7",53.60747146606445,21.94887351989746,51.74334716796875,1000.172607421875,17.667898178100586
"12:19:09:50,8",53.60629653930664,21.95787239074707,51.741722106933594,1000.137451171875,17.66888427734375
"12:19:09:50,9",53.604549407958984,21.95562171936035,51.74005889892578,1000.10400390625,17.666988372802734
"12:19:09:50,0",53.60261154174805,21.942129135131836,51.73876953125,1000.0670776367188,17.669214248657227
"12:19:09:50,1",53.60077667236328,21.951126098632812,51.73703384399414,1000.2305908203125,17.666841506958008
"12:19:09:50,2",53.59929275512695,21.946626663208008,51.73512649536133,1000.2042236328125,17.663902282714844
"12:19:09:50,3",53.595333099365234,21.946626663208008,51.73304748535156,1000.0020751953125,17.66676902770996
"12:19:09:50,4",53.591758728027344,21.94887351989746,51.73109436035156,1000.2288208007812,17.6657657623291
"12:19:09:50,5",53.590003967285156,21.95562171936035,51.729400634765625,1000.1514892578125,17.66539192199707
"12:19:09:50,6",53.5888557434082,21.953372955322266,51.7275276184082,1000.2481689453125,17.663715362548828
"12:19:09:50,7",53.58796691894531,21.953372955322266,51.72576904296875,1000.1884155273438,17.66595458984375
"12:19:09:50,8",53.58702087402344,21.953372955322266,51.724300384521484,1000.181396484375,17.66203498840332
"12:19:09:50,9",53.585880279541016,21.94887351989746,51.722774505615234,1000.1778564453125,17.663007736206055
"12:19:09:50,0",53.58476638793945,21.95787239074707,51.72132110595703,1000.1532592773438,17.663938522338867
"12:19:09:50,1",53.58294677734375,21.939878463745117,51.71951675415039,1000.2622680664062,17.66423225402832
"12:19:09:50,2",53.581268310546875,21.942129135131836,51.71791458129883,1000.2710571289062,17.663671493530273
"12:19:09:50,3",53.57940673828125,21.94887351989746,51.71630096435547,1000.2622680664062,17.660961151123047
"12:19:09:50,4",53.57724380493164,21.93762969970703,51.71436309814453,1000.172607421875,17.659927368164062
"12:19:09:50,5",53.575496673583984,21.94887351989746,51.71273422241211,1000.17431640625,17.65884017944336
"12:19:09:50,6",53.57369613647461,21.94887351989746,51.710880279541016,1000.20068359375,17.65928077697754
"12:19:09:50,7",53.571712493896484,21.953372955322266,51.70938491821289,1000.2024536132812,17.659805297851562
"12:19:09:50,8",53.57017517089844,21.951126098632812,51.70770263671875,1000.2481689453125,17.65951156616211
"12:19:09:50,9",53.56804275512695,21.93762969970703,51.7061767578125,1000.13037109375,17.65996551513672
"12:19:09:50,0",53.56647491455078,21.94887351989746,51.70446014404297,1000.2147827148438,17.660049438476562
"12:19:09:50,1",53.56475067138672,21.95562171936035,51.70220184326172,1000.19189453125,17.65850257873535
"12:19:09:50,2",53.56322479248047,21.946626663208008,51.70075607299805,1000.260498046875,17.657930374145508
"12:19:09:50,3",53.56205749511719,21.93313217163086,51.699005126953125,1000.260498046875,17.656539916992188
"12:19:09:50,4",53.5611572265625,21.93762969970703,51.69723129272461,1000.2727661132812,17.658018112182617
"12:19:09:50,5",53.56059265136719,21.946626663208008,51.6953125,1000.2710571289062,17.658798217773438
"12:19:09:50,6",53.5599479675293,21.951126098632812,51.693336486816406,1000.146240234375,17.657407760620117
"12:19:09:50,7",53.559600830078125,21.951126098632812,51.69181823730469,1000.1778564453125,17.65892791748047
"12:19:09:50,8",53.5583610534668,21.94887351989746,51.69053268432617,1000.2059936523438,17.66034698486328
"12:19:09:50,9",53.556488037109375,21.953372955322266,51.68920135498047,1000.0214233398438,17.659509658813477
"12:19:09:50,0",53.55474853515625,21.944379806518555,51.688011169433594,1000.2305908203125,17.65859603881836
"12:19:09:50,1",53.55323028564453,21.953372955322266,51.686370849609375,1000.242919921875,17.65755271911621
"12:19:09:50,2",53.55177688598633,21.939878463745117,51.68513488769531,1000.1796264648438,17.657299041748047
"12:19:09:50,3",53.54781723022461,21.95562171936035,51.683753967285156,1000.20947265625,17.65675926208496
"12:19:09:50,4",53.54425811767578,21.946626663208008,51.68180847167969,1000.0494995117188,17.654621124267578
"12:19:09:50,5",53.54290771484375,21.946626663208008,51.68014907836914,1000.06884765625,17.658716201782227
"12:19:09:50,6",53.541778564453125,21.939878463745117,51.67811584472656,1000.2657470703125,17.657339096069336
"12:19:09:50,7",53.54016876220703,21.942129135131836,51.67667770385742,1000.1145629882812,17.65741539001465
"12:19:09:50,8",53.53871154785156,21.953372955322266,51.675201416015625,1000.13037109375,17.655471801757812
"12:19:09:50,9",53.53703308105469,21.944379806518555,51.67377471923828,1000.1356811523438,17.655214309692383
"12:19:09:50,0",53.535240173339844,21.951126098632812,51.67213821411133,1000.17431640625,17.656492233276367
"12:19:09:50,1",53.533870697021484,21.951126098632812,51.670528411865234,999.9932861328125,17.652664184570312
"12:19:09:50,2",53.53217697143555,21.953372955322266,51.66901397705078,1000.2059936523438,17.657241821289062
"12:19:09:50,3",53.530670166015625,21.944379806518555,51.66735076904297,1000.0899658203125,17.654958724975586
"12:19:09:50,4",53.52888107299805,21.946626663208008,51.6655387878418,1000.0494995117188,17.65390968322754
"12:19:09:50,5",53.527225494384766,21.946626663208008,51.664161682128906,1000.06884765625,17.652359008789062
"12:19:09:50,6",53.525726318359375,21.942129135131836,51.66232681274414,1000.0178833007812,17.652429580688477
"12:19:09:50,7",53.524009704589844,21.935382843017578,51.66072463989258,1000.0442504882812,17.651702880859375
"12:19:09:50,8",53.522212982177734,21.93762969970703,51.659263610839844,1000.0178833007812,17.65390968322754
"12:19:09:50,9",53.520729064941406,21.946626663208008,51.657630920410156,1000.1005249023438,17.655088424682617
"12:19:09:50,0",53.51882553100586,21.953372955322266,51.656002044677734,999.9844970703125,17.6536922454834
"12:19:09:50,1",53.51762771606445,21.939878463745117,51.65461349487305,1000.1620483398438,17.653888702392578
"12:19:09:50,2",53.515953063964844,21.95787239074707,51.65271759033203,999.9598999023438,17.65181541442871
"12:19:09:50,3",53.51418685913086,21.953372955322266,51.65090560913086,1000.0143432617188,17.651575088500977
"12:19:09:50,4",53.512596130371094,21.94887351989746,51.6494140625,1000.0196533203125,17.65080451965332
"12:19:09:50,5",53.51080322265625,21.944379806518555,51.648033142089844,1000.0319213867188,17.648534774780273
"12:19:09:50,6",53.50934982299805,21.944379806518555,51.646820068359375,1000.0020751953125,17.649335861206055
"12:19:09:50,7",53.50786590576172,21.946626663208008,51.64490509033203,1000.1672973632812,17.65260887145996
"12:19:09:50,8",53.50660705566406,21.946626663208008,51.64310073852539,1000.0003051757812,17.647438049316406
"12:19:09:50,9",53.505802154541016,21.942129135131836,51.641780853271484,1000.0266723632812,17.65032196044922
"12:19:09:50,0",53.50482940673828,21.95787239074707,51.64026641845703,1000.0618286132812,17.65062713623047
"12:19:09:50,1",53.50151824951172,21.946626663208008,51.6385498046875,1000.09521484375,17.64935874938965
"12:19:09:50,2",53.499366760253906,21.95787239074707,51.636898040771484,1000.1848754882812,17.650741577148438
"12:19:09:50,3",53.49803161621094,21.96462059020996,51.635711669921875,999.9686889648438,17.64826011657715
"12:19:09:50,4",53.49657440185547,21.960121154785156,51.63467025756836,999.9651489257812,17.64791488647461
"12:19:09:50,5",53.49494171142578,21.94887351989746,51.63307189941406,1000.0934448242188,17.65109634399414
"12:19:09:50,6",53.4932975769043,21.95562171936035,51.63125991821289,1000.0390014648438,17.648162841796875
"12:19:09:50,7",53.49162292480469,21.94887351989746,51.629783630371094,1000.0530395507812,17.650644302368164
"12:19:09:50,8",53.490013122558594,21.944379806518555,51.628292083740234,1000.0794067382812,17.65135955810547
"12:19:09:50,9",53.48828887939453,21.951126098632812,51.626407623291016,1000.0196533203125,17.649492263793945
"12:19:09:50,0",53.48624038696289,21.951126098632812,51.624977111816406,1000.0969848632812,17.64959144592285
"12:19:09:50,1",53.48476028442383,21.944379806518555,51.62310791015625,1000.01611328125,17.645875930786133
"12:19:09:50,2",53.48313522338867,21.94887351989746,51.621604919433594,1000.0407104492188,17.647794723510742
"12:19:09:50,3",53.48128128051758,21.95787239074707,51.62013626098633,1000.0390014648438,17.646343231201172
"12:19:09:50,4",53.47956848144531,21.96236801147461,51.61873245239258,999.98974609375,17.646387100219727
"12:19:09:50,5",53.47810363769531,21.94887351989746,51.617027282714844,1000.1514892578125,17.645601272583008
"12:19:09:50,6",53.47670364379883,21.951126098632812,51.61507034301758,999.97216796875,17.648046493530273
"12:19:09:50,7",53.47533416748047,21.951126098632812,51.61308670043945,1000.1181030273438,17.645137786865234
"12:19:09:50,8",53.47356033325195,21.951126098632812,51.61153793334961,1000.0917358398438,17.645559310913086
"12:19:09:50,9",53.47193908691406,21.951126098632812,51.610233306884766,1000.0741577148438,17.645368576049805
"12:19:09:50,0",53.47040939331055,21.944379806518555,51.608665466308594,1000.225341796875,17.646635055541992
"12:19:09:50,1",53.46896743774414,21.951126098632812,51.60729217529297,1000.0231323242188,17.644681930541992
"12:19:09:50,2",53.46764373779297,21.946626663208008,51.6058235168457,999.9932861328125,17.64589500427246
"12:19:09:50,3",53.46568298339844,21.95562171936035,51.60426330566406,1000.1057739257812,17.647111892700195
"12:19:09:50,4",53.46408462524414,21.946626663208008,51.60254669189453,1000.0319213867188,17.645204544067383
"12:19:09:50,5",53.46257781982422,21.96236801147461,51.60091018676758,1000.0319213867188,17.643842697143555
"12:19:09:50,6",53.460853576660156,21.960121154785156,51.599342346191406,1000.234130859375,17.64309310913086
"12:19:09:50,7",53.4591064453125,21.9691162109375,51.59784698486328,999.9844970703125,17.64406394958496
"12:19:09:50,8",53.456993103027344,21.953372955322266,51.59616470336914,1000.1690673828125,17.64565658569336
"12:19:09:50,9",53.455352783203125,21.94887351989746,51.59493637084961,1000.1321411132812,17.642513275146484
"12:19:09:50,0",53.45342254638672,21.951126098632812,51.593345642089844,1000.0881958007812,17.642879486083984
"12:19:09:50,1",53.45158004760742,21.953372955322266,51.591270446777344,1000.0390014648438,17.642902374267578
"12:19:09:50,2",53.449607849121094,21.946626663208008,51.58976745605469,1000.2305908203125,17.639814376831055
"12:19:09:50,3",53.447662353515625,21.953372955322266,51.588287353515625,1000.2112426757812,17.639354705810547
"12:19:09:50,4",53.446006774902344,21.95562171936035,51.587039947509766,1000.1602783203125,17.64017677307129
"12:19:09:50,5",53.4442024230957,21.95787239074707,51.58562088012695,1000.1866455078125,17.63953399658203
"12:19:09:50,7",53.442562103271484,21.95787239074707,51.584049224853516,1000.18310546875,17.638412475585938
"12:19:09:50,8",53.44094467163086,21.96462059020996,51.58260726928711,1000.0635986328125,17.63797378540039
"12:19:09:50,9",53.43901062011719,21.96236801147461,51.58103561401367,1000.1936645507812,17.63815689086914
"12:19:09:50,0",53.437381744384766,21.96462059020996,51.57943344116211,1000.1884155273438,17.63854217529297
